event_id,symbol,trigger_time,timeframe,object_type,structure_class,bias,object_price_center,source_index,confirmed_index,age_bars,zone_low,zone_high,canonical_bar_low,canonical_bar_high,canonical_endpoints_swapped,relation,distance_pct
M:5m:1:1:10709:10713:1,M,2025-08-25 21:40:00,4h,current_swing_high,swing,0,3087.0,317,367,98,3087.0,3087.0,,,,below,0.9306803594351734
M:5m:1:1:10709:10713:1,M,2025-08-25 21:40:00,4h,current_swing_low,swing,0,2922.0,339,389,76,2922.0,2922.0,,,,below,6.225930680359435
M:5m:1:1:10709:10713:1,M,2025-08-25 21:40:00,4h,active_bear_internal_ob,internal,-1,3168.0,452,458,7,3158.0,3178.0,3158.0,3178.0,False,above,1.3478818998716302
M:5m:1:1:10709:10713:1,M,2025-08-25 21:40:00,4h,active_bull_internal_ob,internal,1,3017.5,425,433,32,3005.0,3030.0,3005.0,3030.0,False,below,2.7599486521181
M:5m:1:1:10709:10713:1,M,2025-08-25 21:40:00,4h,active_bull_swing_ob,swing,1,2931.5,339,392,73,2922.0,2941.0,2922.0,2941.0,False,below,5.616174582798459
M:5m:1:1:10709:10713:1,M,2025-08-25 21:40:00,4h,EQH,equal,0,3086.0,317,328,137,3086.0,3086.0,,,,below,0.9627727856225932
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,5m,current_internal_high,internal,0,3063.0,19458,19463,10,3063.0,3063.0,,,,below,0.8416963418582066
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,5m,current_internal_low,internal,0,3045.0,19459,19464,9,3045.0,3045.0,,,,below,1.424409193913888
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,5m,current_swing_high,swing,0,3076.0,19419,19469,4,3076.0,3076.0,,,,below,0.4208481709291033
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,5m,current_swing_low,swing,0,2922.0,19366,19416,57,2922.0,2922.0,,,,below,5.4062803496277105
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,5m,EQH,equal,0,3089.0,9060,9067,10406,3089.0,3089.0,,,,overlap,0.0
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,5m,active_bear_internal_ob,internal,-1,3124.5,10713,10736,8737,3121.0,3128.0,3121.0,3128.0,False,above,1.0359339592101005
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,5m,active_bear_swing_ob,swing,-1,3124.5,10713,10782,8691,3121.0,3128.0,3121.0,3128.0,False,above,1.0359339592101005
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,5m,active_bear_internal_ob,internal,-1,3146.0,10524,10532,8941,3143.0,3149.0,3143.0,3149.0,False,above,1.7481385561670444
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,5m,active_bull_internal_ob,internal,1,3048.0,19459,19472,1,3045.0,3051.0,3045.0,3051.0,False,below,1.2301715765619943
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,5m,EQH,equal,0,3092.0,4364,4398,15075,3092.0,3092.0,,,,above,0.09711880867594691
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,5m,EQL,equal,0,3075.0,11459,11470,8003,3075.0,3075.0,,,,below,0.45322110715441893
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,15m,current_internal_high,internal,0,3076.0,6473,6478,12,3076.0,3076.0,,,,below,0.4208481709291033
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,15m,current_internal_low,internal,0,2996.0,6479,6484,6,2996.0,2996.0,,,,below,3.010683068954354
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,15m,current_swing_high,swing,0,2868.0,6343,6393,97,2868.0,2868.0,,,,below,7.154418905794755
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,15m,current_swing_low,swing,0,2819.0,6368,6418,72,2819.0,2819.0,,,,below,8.740692780835221
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,15m,active_bear_internal_ob,internal,-1,3097.5,4783,4786,1704,3093.0,3102.0,3093.0,3102.0,False,above,0.12949174490126256
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,15m,active_bear_swing_ob,swing,-1,3097.5,4783,4792,1698,3093.0,3102.0,3093.0,3102.0,False,above,0.12949174490126256
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,15m,active_bear_internal_ob,internal,-1,3123.0,3571,3579,2911,3118.0,3128.0,3118.0,3128.0,False,above,0.9388151505341535
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,15m,active_bear_internal_ob,internal,-1,3079.5,4813,4837,1653,3073.0,3086.0,3073.0,3086.0,False,below,0.09711880867594691
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,15m,EQH,equal,0,3091.0,1465,1474,5016,3091.0,3091.0,,,,above,0.06474587245063128
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,15m,EQH,equal,0,3081.0,2452,2461,4029,3081.0,3081.0,,,,below,0.2589834898025251
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,1h,current_internal_high,internal,0,3076.0,1973,1978,0,3076.0,3076.0,,,,below,0.4208481709291033
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,1h,current_internal_low,internal,0,2922.0,1967,1972,6,2922.0,2922.0,,,,below,5.4062803496277105
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,1h,current_swing_high,swing,0,2809.0,1814,1864,114,2809.0,2809.0,,,,below,9.064422143088379
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,1h,current_swing_low,swing,0,2715.0,1848,1898,80,2715.0,2715.0,,,,below,12.107478148268049
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,1h,active_bear_internal_ob,internal,-1,3098.5,1458,1460,518,3090.0,3107.0,3090.0,3107.0,False,above,0.03237293622531564
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,1h,active_bear_internal_ob,internal,-1,3121.0,1089,1096,882,3114.0,3128.0,3114.0,3128.0,False,above,0.809323405632891
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,1h,active_bear_internal_ob,internal,-1,3148.5,1068,1071,907,3135.0,3162.0,3135.0,3162.0,False,above,1.4891550663645192
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,1h,active_bull_internal_ob,internal,1,2822.0,1941,1953,25,2819.0,2825.0,2819.0,2825.0,False,below,8.546455163483328
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,1h,EQH,equal,0,3056.0,725,732,1246,3056.0,3056.0,,,,below,1.068306895435416
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,4h,current_internal_high,internal,0,2868.0,827,832,14,2868.0,2868.0,,,,below,7.154418905794755
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,4h,current_internal_low,internal,0,2819.0,830,835,11,2819.0,2819.0,,,,below,8.740692780835221
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,4h,current_swing_high,swing,0,3107.0,624,674,172,3107.0,3107.0,,,,above,0.5827128520556815
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,4h,current_swing_low,swing,0,2710.0,752,802,44,2710.0,2710.0,,,,below,12.269342829394626
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,4h,active_bear_swing_ob,swing,-1,3094.0,624,663,183,3081.0,3107.0,3081.0,3107.0,False,overlap,0.0
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,4h,active_bear_internal_ob,internal,-1,3120.0,466,469,377,3112.0,3128.0,3112.0,3128.0,False,above,0.7445775331822596
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,4h,active_bear_swing_ob,swing,-1,3167.0,440,529,317,3144.0,3190.0,3144.0,3190.0,False,above,1.7805114923923602
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,4h,active_bear_internal_ob,internal,-1,3066.5,628,631,215,3047.0,3086.0,3047.0,3086.0,False,below,0.09711880867594691
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,4h,active_bull_internal_ob,internal,1,2826.5,824,827,19,2809.0,2844.0,2809.0,2844.0,False,below,7.931369375202331
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,4h,EQH,equal,0,3097.0,494,509,337,3097.0,3097.0,,,,above,0.2589834898025251
M:5m:1:-1:10713:10736:1,M,2026-03-11 21:05:00,4h,EQH,equal,0,3086.0,317,328,518,3086.0,3086.0,,,,below,0.09711880867594691
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,5m,current_internal_high,internal,0,3075.0,19542,19547,10,3075.0,3075.0,,,,below,1.6
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,5m,current_internal_low,internal,0,3056.0,19544,19549,8,3056.0,3056.0,,,,below,2.2079999999999997
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,5m,current_swing_high,swing,0,3094.0,19500,19550,7,3094.0,3094.0,,,,below,0.992
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,5m,current_swing_low,swing,0,3039.0,19496,19546,11,3039.0,3039.0,,,,below,2.752
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,5m,active_bear_internal_ob,internal,-1,3146.0,10524,10532,9025,3143.0,3149.0,3143.0,3149.0,False,above,0.5760000000000001
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,5m,active_bear_internal_ob,internal,-1,3159.5,10507,10514,9043,3157.0,3162.0,3157.0,3162.0,False,above,1.024
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,5m,active_bear_swing_ob,swing,-1,3159.5,10507,10542,9015,3157.0,3162.0,3157.0,3162.0,False,above,1.024
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,5m,active_bull_internal_ob,internal,1,3058.5,19544,19548,9,3056.0,3061.0,3056.0,3061.0,False,below,2.048
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,5m,EQL,equal,0,3142.0,4200,4212,15345,3142.0,3142.0,,,,above,0.544
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,5m,EQH,equal,0,3116.0,4287,4297,15260,3116.0,3116.0,,,,below,0.28800000000000003
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,15m,current_internal_high,internal,0,3094.0,6500,6505,13,3094.0,3094.0,,,,below,0.992
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,15m,current_internal_low,internal,0,3050.0,6513,6518,0,3050.0,3050.0,,,,below,2.4
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,15m,current_swing_high,swing,0,2868.0,6343,6393,125,2868.0,2868.0,,,,below,8.224
M:5m:1:-1:10713:10736:2,M,2026-03-12 22:20:00,15m,current_swing_low,swing,0,2819.0,6368,6418,100,2819.0,2819.0,,,,below,9.792
